Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Brand_Hashed,Price_Encrypted,Brand_Encrypted
Lenovo,2.240770301139975,8,512,12.001586424905009,4.824730558201802,16912.47369317647,a42bc0bca32c5072af86371548dab1ca173a6e080cd5e7a5cb86276f4567ef65,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstCoi2a-hTwhBOERtrt3gouYStsgH51oBqTZHhRMU8pvFBbPqfrh6aB49opH1AVGlGhrY84niwq41bWnmm3ADPFIkTDweI4NJri73zh0WREUQ=,gAAAAABn_AstKY7YW8WJsRfmpHa7tVti-Hq0RLIRXdAHBMnA20lTFwB8gF55s9eRW2ZOunFABv6eibN3fwhcRWjTCWTKkwF2bQ==
Lenovo,2.084019377624774,32,256,12.46237689514605,3.589141898325103,10428.1312270273,a60f3ea9b58985baf6fd1274a437dea26c5cf87886434444a988beafd0a2147c,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstnJKp8Y7Gc4fN40m-TBOnjLYX53FAyvccWZwgrZA0CXxlVR1FOLh3ycGNdtS07lhxfci5gT8E94WmUTHsLCNf0oyUDa7VMp64u3s2G7FIK60=,gAAAAABn_Ast_NyzdAW_2IGpS-Oz6u_X2jeorqIfaUnDxGTkGrVeIN3bIXCxoogzOHcBNl9dPLR6mI5c4Qwb6BqFLBEUoV-5xA==
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889,73edd490b07fb17d0811579a7f3c2b0b64e26a9521cc5844aeb1f209ba380e5c,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstMPgM8kgcqcSEOyYw4EkHlCcjk5LrPPKU11_PGwClQVgftkQiVHZIoOUm-oGHi-1aAsJD_8NXDJRDPBkZ3X-5daOL4lICtNfm-fbDxHIec2w=,gAAAAABn_Astl4sicFLEZJmZ1t--4Dz72hCo0qA__CUija89H_ZCaO8CFYPRk-l21Jfjd1jQn81fnAiHu5RUDdusTxxc7xCkyw==
Lenovo,1.5446848368335346,8,512,13.014042998234356,4.772323147733839,16777.65548577389,e61ac26691fd34939c3b2c44a300b6f0f621c55d4ed79c1b64c5834f83fe462f,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstwU2UmqgZhGzWn79l3pZE6v2eiQfc3dT0x5XNE-hVgo1LRIVcwKTyVomFZ1cGPk1Za-OeBoC-xPh4q_LYs7ozhZmdbVfyUbHYN-0mylunI08=,gAAAAABn_AstupbSgbZVEu2tQTji8I4WqedEfo3zc1En1DYBehJXBxylJ8ZJSwdLG3BhWr9yyPBw-04h-hjlg3wkMo9K1vCidA==
Lenovo,3.969305974340079,8,256,15.496342716806954,4.9255399279265255,9647.836304717026,cca36690af5dcc5f015ce89654185a2191594bea2f2d5fbb4b47700598b61136,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Ast8bV1q5_tc-DJABHW712uXn2miFEbOw-LXiZssVtWW8cfmQVajD5oqljLZdXNjMmjA2QxE996Hwd7Bcewpmvu__udd-miWV0yVpzTBqRtxKc=,gAAAAABn_AstGZtLocnvmcWdAA6oYJZEGwvmrIdVZhRnpEQUNiykaZ8EE8kDtbZb9bhPM51kjmEGBiORAjVMdqNGlrZA4Gm-Wg==
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692,911455aa1e32bb73cc31451f49af4fcc287cfe2bd836b8fe555d6a4b66d02cd9,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Ast-ItjXiLYeugJ10yBnwSIchZdQ7Oz1GZpxcm0qHnMjjwZFVLPThTSB3Xwnt80nWau-gxDVpRJnUipbjTIkNYgyXCv7JJd4WHV93OMnaq1zAY=,gAAAAABn_AstgQHOOYQ-Xiv2xNAbNzfzgBCPFwRXxi-PBBzz1P9IV1v9M284lQzSez6J9uhkd2P6CUxP2T_QUuSNFlxA6MG7mQ==
HP,2.460816617899204,16,1000,16.917480031708408,2.90905252094609,32039.04200238277,6921e30312aeac83af2bc08f91981c6011391df32225cf0137febdb426b3202d,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_Ast1Z-Kvx8HvGCK0d807BjD79lNN5lYv782tXV_ziF8PN5_1VyAsxMcgWsj6N0KpaHT3Ubhr0m0wdkHUL70lZJDv1_taIzCAtsZPzXbrBFGPL4=,gAAAAABn_Ast0APAtNOzPJ1pqHwRC3uLx0U5jMjIdAp6Pf3SgBiR_0_3miIlRnKwq-jgb0BOvvWq59yJkra-W4hMJ0L86y-awg==
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911,588d653ca9010ed54facec233ce9c95135085de24d63e77dff39ccde455b30ac,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_Ast3X6GdE9ZzfzayS95xeeBcFYnphg-PTNVBGkNJMAuNaR8rWYyU8s6PowBBacKfws7XPAoMpkQgS1pLuggdn9k2VH-ozAVuWXpRiJvZ5ynF44=,gAAAAABn_Ast5cWQwiQ79KohNzjmj4e6NFWG2Ye-UKCFb7Omih7Ha3PKcxvTYUmgo-uC1ug9KF7F6fLK5-YjcWiT6_O9T6hlxw==
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955,634e71e45893b13b1a5c3a1731fb8a7c80e51b0b8d699179a8919051ffdbd39e,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstTQuX8WKaFl8eVefs0SUtA6jNk0l2_yafD5vQxzMH5Mp2OHp1dvA2jHz6wEOQ96pogLcqaUEh3IAVdIjgD8iDs9O_R5AYquL41KIVa36FJIY=,gAAAAABn_Asty84Ac6puPRiJuC0YlA_qND62aFJu-s38esB1B7G5ci6ssi3UOS0S9x_yJB1Y8vHLsmUHjyjwhznTvmh3EG56pg==
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977,b923c3877a64673de1c2875de1fe143115c10749ca7551606eea4e52132d02fe,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstLmy8lvIjg2djlsyCmGR9ULz7IGs-Bv9RIneNwrVPI_gVjjTT8eb0gX-p5tQ4-vwgzNp3udOxZTEmSujevPw_v1_WOf_Vw0p-ZCMO5bI33uU=,gAAAAABn_AstHNFW464GpOxHb62E-s7h3aSl91APJkx2aHoIiO5fKoxU5s9pAaKbM7ZOJs1iZgySRY6BTu8ciLGaxhFkGtz6mQ==
Dell,3.4658625360388804,4,256,15.073870958228252,4.028315077443056,9471.946769197091,e480ec29bbc7533d0dde221ef9b9c054cfb74ccb61f149fb0d20a8c2e006c84e,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstDfAonP61ih-SvbRNvfWamiS3QlPztFWG3b9aHIOzatanftQhc4dwIEeHnoajBqQf3a9L5SjrDz3WVI-4PU2V9Lfl1Jcs1fQmMgnLoyTLvNU=,gAAAAABn_Ast7RVpZe7Nxz-C2FUnmGmGorEL8UjZru1UCdutz8kFwaORWKaEx0-rRoq3k-fCqATStVvJ0ODpOIo9AhET6ZnLig==
Acer,1.7235275057806487,16,512,13.471188442504976,2.921716885543161,17573.057889351905,ad0b6a94d7f120ce1c29d76dcc09c259ed8724755c594d8d24dd39bf91265250,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstEPaVqQPdoE-hoJSQ-UTh8IP-WEkng8jAmMLNS6TY_ZgM8buNwrSlOQ__E84x53P-ojD-NVO8Q96QsqkBSsaMbNRrYwQoAt4JARr3TvCK-Wo=,gAAAAABn_AstctECn2z97l9p_lTaeWJMOAIYtuc_9YvGVHB86EJzCZ3hk7IqA88Rm2_xvRz2wnOJ9LyqSTQ17oXrTLwxP-c7JQ==
Asus,2.543951939462321,8,512,15.521567784474517,3.110073572428448,16968.45371903162,7af1d232209613505e05ce5a23e4b8901f3f82e5d3d1b8765c79d8209ec21586,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstKiy_0bK5mKtTAhc-SCki4xJNsp8e6GLUsFSZttkXk06vroLNiPeNDzC48O_yrWG9AeGKtvVgADdrmTvMFmbcFllwCK9ArzaSaWglKBe5tOI=,gAAAAABn_AstQhdL_1-tCwZs3403YVd9o2s-glNqThyyavXsKfPTwTvnVEpT9OPANOk_e-MGzslShnrLhm01ipprjuoFOcD_Iw==
Acer,3.697795768905412,16,512,12.222002826636109,3.651415331308821,17844.559013165475,badb06d23a72215a83346dd4af73b01a515211dba2b13723b721b89abf64eb3b,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_Ast1K_DzhZCBRtrLdLdnj26fyuPyQQK7chrYcrFMzQH2xG2i1UUijkSuRhVijzB85PwrNUr3gclInaDeS7NFvXGZ7sdg-G0vc0nH4ztnBHN4mY=,gAAAAABn_Astt0J5iPgoTjPli5gMyWENraU91Qz0UdYx76Ci6aNPs8wHLfYpRQ231NkXTzsscluOuEY04CntrYnvRrhnEdAb4g==
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111,5b301d2480757439f4e2a854d09b9282dc0a1f86a7075fb6eeec535dd60c28b2,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Astv2VUWWmEjGV5CDA3Vi_OPq6hfJGGpG5WHE3gl-nhT9jAlM5SD2--PEAnJLCf1XP5w7Q8N8ch35yHPzNuN7WkJT5QGtJygBz1GuV69ybId18=,gAAAAABn_AstBA_plIOTuXyK5DIOncx_FQASrJtEQ_eWa7t4qja1NYQ83ZyFPBweLJXGyuocaduFjyb4VK1p3i-0yohGZ0wPBA==
Asus,2.6685037781246743,32,1000,14.280111530595732,2.953947654021005,32812.68702948411,9f36b48f17ef8eaa3b95e19e4a9d8248474fc8567b89dae0b5571b1e097c479c,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Astpi80AL_DOFpqEhtDSwbFnLDFb9PCdxW0TuqscbAitDd_Gk5-gLeCOaOzeikbfBK1HCyf_Og3V0aLWXqRi6BNRXy-4HqLYvNwZSyVGXI_NoQ=,gAAAAABn_AstIoK8A4ZYP0CEmg87Zccfc6qIMcHMmt28ujaE4H3xT-X3USk9CSyuv8ZrRx_EDwathyrDy8yDes3Zvau-hgGZaA==
Lenovo,3.0335284730267693,4,1000,14.45245632371689,3.739193498402576,31446.721179529304,773351cd150d8653fe2c0da434a0bddd87d8ee172ca991de410665d2f52a359c,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstUIqYKmOKUDyTe5sBK3tj1ui_15kmSkWm19k2hxZT2buzU8Dy6HZ1Hf9vGEoMoHVivDEvBGGKBPHyaqjt9vhNR-qHK6aINtwpURUfW6FNaB4=,gAAAAABn_AstlM3OOCYvjtbj8qYBqwAAOwNI_SqxL3VWk3MIgzZT26edzWDEgXVpTKoyUpzZcIUxuND-vZvjF39xmFe3LRV5GQ==
Dell,1.917584865230188,32,512,11.132848852835776,3.0368749807292046,17999.390306277077,d69af69591fdaff519af85b7fb4954f80531f568cccc80287f2cd721e09f0f38,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstV40eiKwEJo4C6eyO76uGkJK8JkehERAoPWRiGOCQQG9Rm4yBzFCm5QKZ59dd_InzK6Bxzwr-jw2gk7_ZSMxkwlD_XbJ7H6tSp6_b99SQtO8=,gAAAAABn_AstyaTIpRBBW6okJNYlaUPBdZ017-LsaP6EIqD_4_72OeTu7afMSklOs_cNkhuKql2Qm8Y7jEiXYMmCrGWNin6ntQ==
Dell,3.9779215653424416,8,512,16.67068513253605,4.4473082139053215,17328.134576567532,15c63d5c0b3abaf8eb14dab36396e9db0567c27f321da903fcee0d83a8c24a99,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstQ6_Buvz5S5lG3tIHZXhQLJYCKCl2F6nwJ3OWLm0PatN1PdAXaoyabz_7c2QJjsMlSdR2fZ8NfSZRnj9tHuz31NXJTsCKz_hpEj00WQiA-UI=,gAAAAABn_AstmXoWfmxRNqsub72dN9m7lnE9ikBkbvncTNitLN1zUYXA4mhEB_Vv1zBs1O7lc4hNxW8Pgpf7kl0yeMNj0JF36w==
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.593813995874,a9c56ef2a95ba862027b405219258c3ceb9bd062da949ec5032a60a06fbcbb8b,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstV6KAambl00V78cVTOI0s-dqXRx0X35WjeoPb0vxW_rHLW4u3GdSZhyQ3U6CQI9WxII6onWxFCknBYuiP4EKtnfj_hroJBb172Atg-LfQEPU=,gAAAAABn_AstNsZSjSaHpYr4QiFhTQFo4m1guY6hFO4t4Wl3z6nnovsQQsHk-iiijSMRfUKZcppaYu7lwTZZg1__a7BWYSM32A==
Asus,3.856829435337814,8,1000,13.974222501391344,2.230168480558656,31773.80361638789,8439525bd59d5c86f2ec2ca1928d2be7b2ec9e8d52e76a70ac3f39ea86bd51e3,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstZGpz8QZCyHzxBWovdHEumzBN8sepjpWu2Q-LghVKJSZJVE7g_0D6LbUy2wY1v6WCKAaVbWQgAlw0bLtZCMFDn_zpKdJXyGtd9yNySu02wFo=,gAAAAABn_AstCUHnHOEgBTeO3fz-4_JOC8VtoVsvgTC_r2iXTsyk9T3Mluut65qVmB_0A7jtZntahse4ZoemEu5crbI96qLibw==
Acer,3.124116622480921,4,512,16.598763406449848,2.498157564444609,17299.430104201827,2937d9b85d0d725eec9365694e570939fe11ce836d99b9206f598e391ae769b9,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstybxBmRgMDhFWYuXKSB2S04O7Vb99FPgVOfDUsTXFrpxPdmq5_qpIxRwtdd6x9aZJFHGKHoPCxGC6vYI-Cz3frXVLWrA55uCb1IDH5_Wq2QQ=,gAAAAABn_Ast-d5onLEyPWFB4heLK9dfZ3iqJrSJM0LGJIP0K2aFWx9nLx_spkiztTYaBg_Szuw1g3F93KT9VAD36uUPjlgcAQ==
Acer,3.019341987197148,16,512,13.634573391504972,2.183314002858897,17354.575214695695,e0a2d7a3a48613ed915d1d22c3704bb1dc44b1d7aafb28999c16095ceaaf741a,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstDexI2mOU7iju6VmkGeS63vIASNuK0ABBmAu-6ehPPBffzybLl7ypA6UBG56xD_-USf53o2ZhWqzHg9NDVkowksILm3l_wPjrJRQlE5ObU_A=,gAAAAABn_Astd76lW3d4D_wN5rxJZRudtfUkKZPk8V6F--r0OLKoPlXQDjAgi_AxwWaHmDjbOFwZeIdAKJr8-D_3q0ESS5rYlA==
Lenovo,2.7817212775412714,32,1000,16.88261342162223,3.497908838042976,32706.13245163676,5b11cf934c271e5c5ed4c3287df2659bb604fa17612889def3e800a6c94c8bd2,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstSx4cYJimHMAf71jK81Rv0DZwHg3EJau60DEJUZFlSa1WNLt3Z_P9skkCvItOIdSyJFZipAC0o-P8c4NoY4edCzBN0P9RtzjHjbnZhH1bxFg=,gAAAAABn_AstH9JNqiQKCeTwAnsXpui8ourzrLA317AuqgRXedpJLBwm7_zwqKA1IiPKE-f44Z398ERDVYXqyFmk0etHG4U4nQ==
Asus,2.0766745292943964,32,256,14.07370854346091,2.3190118920446814,10558.374400119386,73b8e8885744e2191173cfa620e92c7dd9ba5a4d03717c3c1bda82be1a2f270d,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast5PVKLqZoU1c70d4wpNcPn_PD-XUsG5bgG8AhdBtz22LRi68kvBRau16ezy9xlnlKkdvyQiCBANsiAu6oEtRzuMpeHD5fct0ZHaeihTqpoxk=,gAAAAABn_Ast4oa4X1LuVzeOrxRIsO1j201R5hG0Lco2Pyqu6sdyYXu6YosnB2doCKPmt9HaX_PS87mo49dtqIolGTqUwwvktQ==
Dell,1.9413200800137709,16,512,11.685714619987875,2.342419907928896,17504.666195097063,1850431389dcbb25151914e862897bb660accc62e1b99e9388bd6823ce17d536,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstdqZ6w9RoPi_-rtwEBvpqh68lHAo_-4w_hNXHhR8CTddIur5DGQoZwSGa1TUdtn7sRbLjZyrvD1BitkG9f2oxjxUxfwEt65xGnqHHc3LBVnU=,gAAAAABn_AstnF20R6rbEnFRXUoeceQVqgBKhTB5WCiBkGMPONLS_RUgJXxxht_lnZhdggqd9tH4K0KTtmKWUfS_PvbGWz9zJQ==
Acer,2.0512155226754385,32,1000,15.588805834755664,4.823144780115131,32809.51886963163,0af25e97149448026ecdef03f069ce62a4d186f40b38a4253b9ec9c5f8328684,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstCsnXtkrtdoPJDpnwZaPMnDCHGXuD2_soVnZILuOWoc9oTMFCyWQV65TjSKO0uenvVk_s46KgqgWcpHO0aD0K2t7f7Op2SudeLTxWoGL2M40=,gAAAAABn_AstC12PbttGk-GyB18OLlAWtcJbFy2cQSBspkQGdnhTPL74GN6qzb8hss7CAnEvtIK0X3bAUC-Dg9pAfs38zZ78Sg==
Acer,1.9660956553606364,4,1000,15.073386350467043,4.617965216528166,31435.52408550944,c693aba6149e70987b1897ccf943467c7de7f3985739ff8ad719664a1560fbd5,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstuoDArgAl9X-VwYMOx-CgiPQhQAgZBfigwqAvSlcGCJfOrSFcfxVT6hE3u9ydSWvnWM8SR1jSaOpOSVAPztCS3CgQ3yfSSHkGflK6zNeXalM=,gAAAAABn_AstBlHAP7meheY1iOnUlr6k_XvxLoS9kKhdRajnk73sAoKw1Ksmr8Nok8JXcd_QPMI18gVciVBe6_pUCgvmHmvspw==
Dell,3.448961183916883,32,1000,15.63792032783352,3.356259790434098,33459.84749304077,ddb9e0f5cdbd4df00d6efa3c111c4c6d1aa0ffc86a178c639a1f46d7290f8f2d,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstJ3p1-_kyua0VO8Zh2a0Wu0APssG2L5ksCEsKJOi4CzMvNJny3-fH7xlKpzU_tWOxgKNnsSWR92JVeQ0qF37lnf2YNOKwY7_rvYN8BT_D0PA=,gAAAAABn_Ast0ziDemLtyae9HfeC5rRF1n7LyO18JrK6sVRrH6Ex3MBeo8-bymKKZF2CFNDyDZYNwsoaQgC9VQOGoFt8NjjhbQ==
Acer,2.375313147916825,8,1000,16.708652172354086,4.957415962550617,31908.592069712,df502698f46240b7786bd440982bcbdf1402eb63fb4154ee13435609e53b5798,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstME4-7NY8kViX-ut8YVfBFU2mmD6YLlMpVmyhzlJV7iJr03C5QPW0DdIgwF23ibEDiB3PEcEulPnovy1vkV_Rdg==,gAAAAABn_AstykxX6qDHImW7DFZQx5-OR1hh9HvASFo8hX7GwviVD7KcwyRtzVbGyX0yXsaYaVGPzAFbewvuOO3aIDqGxo8hXg==
Lenovo,1.644606691408491,16,256,15.658935815906109,2.000559584511989,9608.2795423112,83e2cc1f3957e005a39b8c6dba6b4f24ac61f4a490792c9ef36be537756ef3e6,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstBmV64abI04ap1alNtTv9ZSYX8HFJb9HSMQcFpFZyMDu51BAiz-9_eYZnmhy_6txBEhot5dxp3fkfyJ-Y77SU7Q==,gAAAAABn_Ast-do1PpobiDsmRTamdkGlAAnvwYGEUa7d_VXERjU2NiiZG_DVY96K_49PZ7bjFwHs2ShUvj1zm_xmLjdV-Kp9Aw==
Asus,3.922756575352029,4,1000,14.66801961329988,3.841938368820181,31653.26294701181,eb934dfce5de73aff9520c7759b911efd8c8db08c0cedddbc9580eb028344a2b,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AsthYFRqKRc0y1DNesLXtDyBHgOODfx4q4zZvd_Sl5i-DhVjOq2EQgzWa6lxsxjNrlOhUuDv9BsvH__IEeKIRCQDCFACNkcMjdZP_3irLJGMsI=,gAAAAABn_Ast4rVyP9Xc__gpx_WN6qTH-728H6JiryGfStpaUMhHf4Sq4CLp6Vu5pCgQIn5CNnJdIKwWM4WKr32vMWqnR4HUDg==
Dell,3.709464712408564,16,512,16.143853414165044,3.84928453211561,17905.288938740137,526c83e57e4e8bcdc189f6bd3c099351fbc2b9ec1a3b62e72e2db7478d0e9f4a,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstZ1E9PKIXfZ-sD-BknZCNOyXfgxgEJYNWyeQPxMnShsIUt72ECvABPZjN684mRShMNoSyTI8q35qEWcyB--4yUW3jLBMnrifVhLIv3nuAlzc=,gAAAAABn_AstRN-QOy08w9m3Rl5gv4wo9YcsfTTRbgoz_1CHdzjhDHDRidREo4FZNDLK2kmd7xz-t5-AJ1BZCS851rgtxEUnCQ==
Asus,3.819380707988032,4,256,15.039478636127187,3.3723291676096645,9576.799205329233,5b040081093dfaff2d06a5b095a91eb48f3da67a1fab57ea7abc393ad82f4d1a,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstwnbXfEHczlj-8nbcd_sGywUXJLvDSgeh5CQT4fL1ImjxosiVUM8x0NtWKU9DeoW2TvMCP_tj_itWMzfQybWPULhUcU7fB8ruBB4PbPLXzo8=,gAAAAABn_AstJLit10ES6nABldeTVtdXsqiwo143KBiaA_JctsggUdZ9JM2sBB6f--p8swUfbhe38ooquex52NR91taLzcigcw==
Acer,3.987269556616088,8,1000,13.448714340955538,3.1908439188028783,32018.235095486318,eb52f8009a14ed960cf2582e67cf70092a53010ebf4ebc5f67701a51f5a02a66,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstWFLyfHQC4jwUQkj1PC1TNy6_ccC6hJNtnPUJa-F0CkxrxdgiqtJuwEaM9CSj0QF6BKsk19SPIou5Cs0au0Dd2rcHFRCbpdfAZ9-tYRvgWjU=,gAAAAABn_AstN9khaFzJuE46Nj2vfxp_AqHn3GtDLAkv5Yai8PpvFQ4QHt1xdvzaXrwrf0W0KCdO_Kd52SJg4pALs1Ff6prMNg==
Acer,1.9347381230487184,16,256,16.31371858545064,3.366149406441823,9594.15776505564,4a735fc0b631ae47468ae9729d2c0a646f35a4cf3078de75426e58e164371910,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstwkWsrlCctEwcpBKvvsxt76Kt_WeoxLhl300lRJgOLB_5Ppq1yRGRiopOFEJ66vK8RBaav4QFJjpHjOehlNiU2SEcOWY-dlp68b1HoKrkwFM=,gAAAAABn_AstRu1M9OskHQnyLiJ2TygIH9jlTF2xJ4HeTP0gy-ohpBZOc2jJgAL8pJ3pUqton5Kw7qQl9l3PqMiSnNQ6uxyFmA==
Dell,2.490605047256647,32,512,12.331402764706237,3.2448813082390413,18157.022324409696,74074ebb447e86b527da631e333130881d451da0e0ae10e91e9bc0314ccbc1bf,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstjkDSvvKwXPgdQFUpeVEvJQOL4hC2nQuRC7bQZ0XWsANLk_4vXs-O5cIQsrgqzieyAnNqNqMfc54T2BKCiqcR4sjkZNnmntL5pEDAU7wWrtU=,gAAAAABn_AstTfS8nUQEB9C5PbKGVn-gRjSLpS5hoBC_aUBrnhNny8pEVInT8kOmFpADuazb9CibUCwUh6EtnT5hnM28ErCb-A==
Lenovo,3.395596189260228,4,1000,15.287847649452344,4.191477432446899,31613.45750359301,63c62e5e9651056eea664bed3e30fe9b20a16e863cbb17e70d60dbc67415af9d,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstxZvXdVEbf3eF_SL7sOP5LQRFY-GwlLpexZ83kVg295L3l5OOOtRLhfBi9oVgTXIyGBwhNh_-MJwkcR0Rk6TDL5_dTBjDI0UQoGgoOQk9s6w=,gAAAAABn_Astg9xiMKFrB6Vp8Fq9nMF3qIw56uo-Fukbpvpbk5RuOkXe-op1e7tPVmIIBqnVbobJM6ddQc8Fa0M6bBKps_2vOA==
HP,3.2400515451344805,16,512,16.28938072964454,2.406066304919852,17547.663503854328,42e8f2159c14c354239ffd3e13f6924f1c8f3596ea6667bccf616a3aa8ae0c91,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstumrPETwJ3oDROPB_QkvJj-z3b9dWcv_SMggj_JGK_3LntfkR0f5LzGMLTf9fvTs47AkhK495duWClC8cDwVtfmsuWimbkzkrmGleFvw8wjM=,gAAAAABn_AstMr-2zrRpBZsSTnw3tmOeYxL2X0yzxRTDglhk0UHIx6za1WxAYAP_r_HTKYPUHBDvIZDGdzYLwts_fjJcQ14Cgg==
Dell,1.8847397658496376,32,1000,15.387899118219778,2.5929176617733907,32638.547131597392,17ceb413d484b255db7ff7c285dd4e49784bb7501b589aa6f5df2d1cfa60fc36,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstYJUJLS-djiowhqi7FvrLqbEAQP72eV6ol-mIvO3JJHG_WeI7pdgKAqL_JYNc7neWM5wtclSEeETju_hFPv3c9CnBBswmW5iMMOPgQZZSqp0=,gAAAAABn_AstfV2B885uyVpW9pg6EjsKiQBx8CRu9jhxhK4B53yuIrq6DO10v0R5HuIPr7MRaIjOiPasKVMTkM95T9b7IVx3hw==
HP,3.5395828124765445,16,1000,15.183652514323144,2.541554685177271,32339.213793119663,592a5793c5f1ef6df5331199bc369c6a0f907dc21c41bdeff81078cb5b957e85,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstucIro5DLPCvwupF-wc-bixReF3v41_QrVUCjhrRlNI3GiiBj0WxLUDVeeuUqdqmqwYkP1o496WeKNYHb4qJ76h3RgeqVnFNS8rsB5jIb1GA=,gAAAAABn_Ast5JPZsRAJP0KjtjWjI6og9L9bfas5ViiaGTnkmUEYMVR3LEyiRRlOb3hRcoP7kllhPpPUHU0APDgzVMmsqPk-jw==
